time,0.0127743884393735,0.0131996212066862,0.013674428690077,0.0141744488429004,0.0146744676223705,0.0151744851642486,0.0156745015869724,0.0162493076775597,0.0168493323309857,0.0174493552889498,0.0180493767205408,0.0186493967730863,0.0193242076163552,0.0200242353162362,0.0207242611448515,0.0214242852856285,0.0221990990808186,0.0229991304183441,0.0237991596490296,0.0245991869784349,0.0254740063594245,0.0263740402668988,0.0273488573801539,0.0282741047603633,0.0292489316044193,0.0303237530658723,0.0314237967152284,0.032523837411966,0.0336238754458792,0.0347987068725262,0.0360735360063302,0.0373735869298091,0.0386736344296731,0.0400484706324723,0.0414485222897029,0.0429233619372947,0.0444234172481136,0.0459982608366882,0.0475983192980593,0.0492731671399353,0.0509732282673954,0.0528228643676202,0.054648147269601,0.0565977914763465,0.0585978668553728,0.0606727286348653,0.0627728046211096,0.0650224576588735,0.0673225445151919,0.0696974174557422,0.0721722938529738,0.0746723844536921,0.0773220537751035,0.0800221531827281,0.0828718287477717,0.0857719359697564,0.0888216189899734,0.091921733012384,0.0951714242827121,0.0985463342798706,0.102096033223627,0.10524732775705,0.10899541274751,0.112995575134604,0.116995726417677
2015-07-27T00:00:00Z,0,0,0,138.48245,463.00855,1249.0944,1729.28565,2335.66,2486.5156,2790.86695,3016.1743,3170.7106,4045.73,4275.2589,4578.6779,4717.8847,5557.809,5429.4162,5366.03855,5096.23585,5530.9562,4834.9949,5480.859,4470.21415,4667.87295,5037.54115,4521.5470000000005,4287.4865,3846.0237,4137.67755,4067.4551,3816.5005,3640.01275,3519.2363,3028.57765,3061.73625,2659.9599,2359.8145,1911.07505,1627.96615,1283.42865,966.8111,691.0826,576.77755,452.04134999999997,370.2301,260.8017,232.14090000000002,159.2503,127.51425,102.75045,65.6263,60.9533,35.4078,37.2865,23.182100000000002,17.98725,11.8076,11.8522,0.9333,0,0,0,0,0
2015-07-27T01:00:00Z,0,0,0,128.74525,445.53775,1141.31635,1687.5547,2164.2945,2310.39195,2528.07945,2742.97055,2930.36065,3813.12095,4008.1925,4327.8225,4571.9091,5391.74695,5181.0265,5120.6264,5017.281300000001,5533.4198,4773.86685,5599.4816,4533.99715,4772.57305,5095.8003499999995,4660.62325,4472.63105,4011.3954,4132.92245,4250.37905,4009.53035,3975.6329,3865.03265,3457.8045,3517.37825,3133.41785,2931.5733,2375.08495,2050.6109,1637.15735,1315.9203,879.5978,730.83595,540.765,425.45435,310.5204,230.7568,176.22045,143.53655,102.8532,74.67575,68.03245,45.4483,39.66725,27.2965,17.1948,17.2239,8.59065,0,0,0,0,0,0
2015-07-27T02:00:00Z,0,0,0,124.8385,413.75885,1041.59325,1566.1978,2006.80715,2076.98205,2330.98045,2602.7128,2688.02035,3615.18025,3803.18105,4158.6498,4370.918,5182.07305,5009.3373,5015.1329,4891.8318,5471.35335,4848.00225,5424.87765,4522.7872,4788.34355,5146.92795,4724.4482,4389.2606000000005,4106.56175,4256.65185,4367.40365,4158.19575,4045.1979,3980.7575,3591.8807,3664.2485,3357.392,3152.1234,2606.174,2289.8352,1896.2388,1547.63605,1006.94885,817.8111,574.6979,448.8027,309.16935,224.70250000000001,167.3332,149.8142,103.3228,78.19675,71.0307,54.08425,34.15045,19.8847,14.71325,17.5346,9.047,0.95085,0,0,0,0,0
2015-07-27T03:00:00Z,0,0,0,112.60915789473684,359.30215789473687,997.0011578947368,1434.1709473684211,1815.1604736842105,1961.2862105263157,2064.4096842105264,2320.4033157894737,2482.9623157894735,3293.2285789473685,3513.7483157894735,3854.6925789473685,4163.528315789474,4961.187368421052,4820.745421052631,4852.754368421052,4778.570052631579,5358.118,4781.990947368421,5446.796368421053,4430.756526315789,4770.000210526316,5233.3252105263155,4716.882,4483.623105263158,4124.371789473685,4358.376631578947,4469.767105263158,4323.482894736842,4239.564736842105,4231.659,3810.784894736842,3876.127842105263,3700.471368421053,3671.7683684210524,3088.201842105263,2848.517684210526,2392.922789473684,1975.5102105263159,1402.3355263157894,1122.7456315789473,793.9165263157895,591.3102631578947,434.58268421052634,291.5444210526316,206.6615789473684,157.33426315789472,127.3941052631579,90.97278947368422,69.04331578947368,52.76678947368421,51.16078947368421,24.376210526315788,15.710105263157894,22.792157894736842,8.669263157894736,0,0,0,0,0,0
2015-07-27T04:00:00Z,0,0,0,114.70615,368.7547,952.8864,1324.65165,1745.7748,1837.0844,1978.06235,2198.7315,2345.8285,3075.19275,3272.35995,3623.0731,3939.38025,4796.75225,4744.24045,4840.53855,4680.50635,5406.95255,4851.0207,5512.8376499999995,4592.64985,4897.57185,5273.48415,4877.81805,4689.1624999999995,4344.40515,4576.7429,4730.74635,4612.24715,4572.5745,4523.5319,4192.1662,4519.99795,4160.061549999999,4071.2761,3616.4393,3231.691,2751.21065,2378.0241,1652.35625,1333.61925,963.76705,716.727,506.1283,357.7919,272.38235,196.08385,139.45855,107.6862,78.08295,55.13455,49.58,38.9276,23.50635,22.89895,11.3381,0.9939,0,0,0,0,0
2015-07-27T05:00:00Z,0,0,0,116.08295,379.63995,986.7755,1344.0594,1665.67505,1707.4418,1837.7204,2012.19205,2109.67905,2727.8308,2976.46815,3401.20045,3618.1944,4438.70065,4522.156,4670.1849,4580.09885,5255.3545,4679.9373,5500.1901,4545.2893,4943.1482,5493.1837,5146.52965,4837.308,4458.0782,4931.32865,5035.1602,4919.8645,4876.65625,4897.4312,4589.54415,4825.77775,4616.6599,4604.65495,3985.56385,3724.36685,3324.89175,2915.10095,2047.43035,1792.60265,1263.0819000000001,973.4974,689.3594,501.063,355.29765,249.5139,181.46035,134.2397,101.19255,70.11545,65.1864,33.9287,31.963350000000002,29.123450000000002,16.4008,1.5032999999999999,0,0,0,0,0
2015-07-27T06:00:00Z,0,0,0,128.7234375,455.674375,1009.4560625,1488.2955,1828.8875,1966.784875,2057.379625,2402.4595,2401.531125,3178.2560625,3439.4290625,3786.723375,4040.787125,4914.9320625,4927.2903750000005,5014.726125,5023.9196249999995,5548.9529999999995,4911.953375,5754.1356875,4755.9363125,5132.0238125,5588.2649375,5278.5361875,5031.4540625,4592.2820624999995,5023.0774375,5106.149625,4842.668,4903.5021875,4779.4166875,4298.573625,4487.212625,4029.7271875,3771.94125,3250.7685625,2814.243125,2435.3689375,1973.134125,1351.3394375,1085.2959375,857.7783125,631.03175,462.698625,349.399375,283.841125,168.0173125,152.390125,100.350125,96.37325,53.4399375,50.65225,37.823,27.687625,18.6010625,13.9008125,0.5948125,0,0,0,0,0
2015-07-27T07:00:00Z,0,0,0,126.824,453.59425,1101.70915,1491.4328,1991.85595,1970.0179,2214.599,2431.0304,2573.2397,3368.3805,3555.2754,3826.64475,4155.3237,5047.44715,4987.0529,5159.62515,5053.4863,5641.7143,5123.88705,5921.34895,4964.0745,5448.9989,5906.9054,5523.74205,5370.63205,5008.41945,5436.506,5514.1536,5288.22825,5294.71715,5143.92345,4499.81935,4602.82155,3961.2954,3667.4484,2894.6332,2591.4589,2111.63805,1735.7502,1251.3913499999999,1050.2502,785.75375,647.4634,437.40505,336.41095,256.00239999999997,192.8957,133.4415,120.0651,93.2098,67.93395,52.65135,35.44585,22.52865,24.8862,18.18265,0,0,0,0,0,0
2015-07-27T08:00:00Z,0,0,0,141.09194736842105,447.18784210526314,1117.884052631579,1522.145947368421,1985.675894736842,2056.8063684210524,2276.3775263157895,2516.3296315789476,2757.544210526316,3515.008894736842,3818.0264210526316,4289.4772105263155,4454.429,5407.969894736842,5504.157789473685,5589.810368421053,5441.060894736842,6230.952894736842,5522.159368421053,6370.341947368421,5358.328789473684,5686.945315789474,6408.898736842105,5976.730210526316,5666.013368421052,5320.8336315789475,5708.82952631579,5615.650842105263,5238.233736842105,4935.514,4538.467421052632,3892.3095263157893,3697.875263157895,3138.846736842105,2842.8584210526315,2205.2607368421054,1889.891105263158,1586.2327368421052,1276.089105263158,965.9531578947368,790.6224736842105,594.094947368421,495.8137894736842,369.8723157894737,268.2836842105263,210.96321052631578,191.2348947368421,146.4202105263158,89.36947368421053,78.2478947368421,56.233000000000004,45.05615789473684,35.19373684210526,25.852052631578946,24.29063157894737,12.336684210526316,0.9793157894736843,0,0,0,0,0
