time,volume,13.573,14.548,15.548,16.697,17.897,19.172,20.547,22.022,23.597,25.271,27.121,29.021,31.145,33.345,35.77,38.344,41.094,44.044,47.193,50.543,54.167,58.091,62.241,66.74,71.565,76.689,82.188,88.087,94.386,101.235,108.236,115.983
2015-07-28T00:00:00Z,1867.672716,0,1256,6169,9701,11374,14590,17707,20524,21170,20890,20399,17885,19149,16268,16661,15910,13987,12236,9295,6189,3650,2384,1555,1012,591,390,241,130,73,1,0,0
2015-07-28T01:00:00Z,2055.981203,0,1353,6350,9594,10743,13691,16606,19988,20884,21408,21635,19106,20757,17550,18280,17804,16544,15862,13006,9941,6079,3533,2082,1228,757,514,309,181,98,0,0,0
2015-07-28T02:00:00Z,2110.882157,0,1477,6787,10187,11123,13004,16150,19775,21155,21914,22599,20428,22171,19279,19621,19116,18352,18406,16622,13584,9454,5676,3008,1774,1031,584,336,192,106,2,0,0
2015-07-28T03:00:00Z,434.007054,0,290,1356,2014,2052,2332,2843,3576,3948,4321,4332,4067,4538,3940,4041,3866,3854,3832,3827,3394,2565,1656,864,443,231,149,88,38,31,0,0,0
2015-07-28T04:00:00Z,2164.137,0,1553,6749,9468,9792,11477,13923,17314,19398,21139,22356,20754,22853,20333,21109,20359,19911,20518,19810,18856,14832,10278,5647,2810,1527,854,500,253,130,3,0,0
2015-07-28T05:00:00Z,2218.426358,0,1453,6398,9369,10348,12703,15981,19599,21631,23025,23856,21651,23678,20945,21581,21096,20750,20821,18981,15805,11155,6901,3805,2095,1154,709,432,185,111,2,0,0
2015-07-28T06:00:00Z,2228.905792,0,1562,6873,10114,10583,12557,15444,19255,21261,22965,24051,22196,24392,21576,22757,22411,21938,22280,20444,17221,12354,7744,4453,2348,1351,859,460,261,141,0,0,0
2015-07-28T07:00:00Z,1912.123753,0,1325,5973,8985,9766,12101,14956,18208,19788,20754,21486,19803,21921,19699,20322,20208,18724,17361,14284,10766,7084,4384,2602,1527,912,574,339,181,111,2,0,0
2015-07-28T08:00:00Z,2112.877094,0,1650,7196,10354,11958,14538,18494,22389,24691,25862,26338,24293,26919,23948,24822,23429,20324,16902,12668,9195,6057,3969,2510,1566,1031,613,350,192,113,1,0,0
2015-07-28T09:00:00Z,2330.348621,0,1735,7545,11566,13544,17563,23014,28805,30448,30741,30689,28014,30577,26142,25171,20915,16218,12394,9050,6501,4463,3105,2070,1439,904,545,349,204,107,1,0,0
2015-07-28T10:00:00Z,2354.227514,0,1881,8391,13200,16401,21938,28587,34769,34976,34310,33348,29176,30516,24492,21359,16837,12054,9196,6685,4891,3519,2617,1865,1278,858,543,323,214,116,1,0,0
2015-07-28T11:00:00Z,2057.888617,0,1770,8321,13581,17414,23514,29230,33432,32679,30663,28756,24015,23643,17655,14741,11104,7704,5817,4073,3141,2481,1929,1385,999,661,408,237,151,78,2,0,0
2015-07-28T12:00:00Z,2392.893382,0,2619,11363,19502,24334,31050,36807,39807,37610,34997,32043,26210,24734,18312,14696,10845,7551,5625,4236,3374,2679,2199,1753,1178,752,534,322,189,114,0,0,0
2015-07-28T13:00:00Z,2464.959692,0,3387,13829,22968,28640,34609,39931,41484,38727,34942,30666,24489,22869,16083,12740,8914,6239,4727,3517,2900,2479,2000,1573,1043,744,432,309,195,107,1,0,0
2015-07-28T14:00:00Z,2242.785549,0,3385,13821,22789,27649,32874,37048,37786,34803,31004,27149,21206,19575,13447,10499,7385,5088,3741,2978,2512,2130,1820,1363,993,670,371,262,151,97,1,0,0
2015-07-28T15:00:00Z,2027.542686,0,2866,11979,20317,24637,30157,34620,37263,33972,30849,27277,21357,19675,14193,10953,7815,5231,3883,2870,2388,2079,1738,1344,974,662,423,260,166,82,0,0,0
2015-07-28T16:00:00Z,2165.517071,0,4080,15202,24773,29076,34226,37358,37792,34451,30289,25939,19860,17419,11496,8463,5697,4066,3210,2422,2273,1858,1588,1290,890,594,386,247,149,70,0,0,0
2015-07-28T17:00:00Z,2272.615179,0,3372,13918,23115,27587,33127,36921,38904,36184,32162,28359,22615,20833,14573,11160,7753,5157,3860,2903,2365,2072,1743,1334,938,666,409,224,155,83,1,0,0
2015-07-28T18:00:00Z,2231.363301,0,2503,11050,18173,22064,27761,32225,36060,34531,31841,28948,23712,23503,18112,15717,11918,8435,5917,4012,2921,2204,1817,1328,968,624,408,278,172,80,0,0,0
2015-07-28T19:00:00Z,2041.537561,0,1806,8545,14315,17159,21654,26001,29068,29506,28017,25642,21731,22007,18264,17085,14103,10432,7804,5169,3458,2478,1829,1376,913,646,440,277,184,105,0,0,0
2015-07-28T20:00:00Z,2086.771558,0,1485,7329,11271,13558,16780,21168,25652,27650,27881,27326,24033,24789,21107,20265,19223,16693,14484,10907,7190,4368,2833,1820,1132,831,571,329,220,116,0,0,0
2015-07-28T21:00:00Z,2026.023939,0,1483,6848,10693,12602,15952,19771,24190,25428,26255,25783,22541,23230,19703,19767,18578,16741,15086,11455,7957,4859,2996,1939,1255,825,547,297,194,84,1,0,0
2015-07-28T22:00:00Z,1530.4458829999999,0,1091,4930,7272,8148,10097,12572,15782,17526,18739,18999,17197,18132,15604,15775,14938,14311,13803,12100,9493,6404,3889,2237,1244,708,483,282,161,96,2,0,0
2015-07-28T23:00:00Z,1878.253388,0,1163,5396,8150,9261,12124,15023,18420,20516,21232,21609,19238,20643,17747,18092,17138,16375,15852,14082,11073,7379,4361,2419,1305,777,470,309,158,86,1,0,0
2015-07-29T00:00:00Z,1876.839717,0,1249,5524,8247,9409,11957,14977,18404,19698,20706,20837,18842,19663,17014,17227,16795,15950,16076,13849,11272,7574,4456,2475,1386,790,466,268,165,85,0,0,0
2015-07-29T01:00:00Z,1926.066097,0,1186,5601,8113,8904,11049,13993,17513,19074,20177,20724,18842,20193,17335,17730,17087,16540,16541,15426,13482,9627,6329,3356,1757,930,513,346,159,105,1,0,0
2015-07-29T02:00:00Z,1949.667648,0,1222,5559,8027,8120,9699,12398,15515,17764,19376,19978,18860,20498,17943,18592,17914,17292,17744,17341,16262,13298,9054,5169,2539,1363,721,362,210,110,3,0,0
2015-07-29T03:00:00Z,1946.721296,0,1181,5153,7173,7269,8745,11171,13613,15897,17688,18882,18029,20630,18249,19197,18805,18112,18449,18374,17215,14469,10612,6463,3244,1712,888,447,245,122,1,0,0
2015-07-29T04:00:00Z,1951.088579,0,1093,4992,6763,6959,8166,10322,12757,14801,16474,18191,17611,20550,18434,19832,19712,19215,19766,19523,18900,16321,12458,7704,4350,2107,1116,643,322,192,1,0,0
2015-07-29T05:00:00Z,1949.231601,0,1214,5305,6991,6855,7633,9228,11312,13342,15278,16956,17229,19935,18770,20640,20634,20444,21638,21401,20967,18268,14052,8972,5027,2813,1390,743,419,219,5,0,0
2015-07-29T06:00:00Z,1327.141619,0,835,3793,5160,4887,5263,6301,7926,9289,10640,11891,11751,13955,13256,14423,14906,15146,16156,15928,15206,12547,9182,5803,3245,1859,1028,560,295,146,2,0,0
2015-07-29T07:00:00Z,1605.125401,0,903,4061,5649,5855,7120,9162,11837,13653,15674,17016,16922,20346,18897,20564,21030,19840,18628,15312,11792,8023,5029,3061,1711,1117,588,352,221,143,3,0,0
2015-07-29T08:00:00Z,1962.533573,0,1074,5265,7443,7366,9083,11627,15545,18854,22045,24236,24079,27435,25513,27255,26200,22847,19755,14958,10685,7114,4618,2962,1719,1122,651,376,210,137,2,0,0
2015-07-29T09:00:00Z,2047.475271,0,1263,5865,8347,8978,11581,15933,21750,26457,29164,30667,28295,31166,26896,26223,22361,17246,12884,9046,6344,4409,3039,1997,1312,794,521,306,176,113,1,0,0
2015-07-29T10:00:00Z,2098.025406,0,1315,6107,9028,10586,14825,20323,27501,31696,33777,34047,30951,32685,26568,24112,19120,13792,9926,6702,4710,3434,2384,1675,1181,788,485,286,164,104,1,0,0
2015-07-29T11:00:00Z,2141.215026,0,1559,7233,11699,14119,19432,26100,33262,36135,36982,36358,31278,31087,24083,20471,15158,10523,7405,5083,3797,2763,2101,1606,1064,701,504,245,170,93,1,0,0
2015-07-29T12:00:00Z,2074.227046,0,1910,8711,14436,17866,23676,29845,35058,36374,35501,33301,27154,25863,18898,15311,10953,7430,5419,3893,2918,2343,1903,1329,959,649,444,272,138,81,0,0,0
2015-07-29T13:00:00Z,1766.00656,0,2105,8863,14691,18445,23454,28748,32715,32796,31220,28864,23035,21735,15310,11903,8379,5591,4100,3209,2421,1940,1592,1276,849,590,393,235,128,78,1,0,0
2015-07-29T14:00:00Z,2183.268387,0,2845,11563,19042,23191,29311,35054,39688,38926,36442,33213,26101,23998,16834,13677,9382,6434,4711,3464,2810,2276,1913,1408,998,647,393,282,158,81,0,0,0
2015-07-29T15:00:00Z,2197.078867,0,3114,12401,20197,24206,30169,35914,40026,39394,36852,32802,26123,23845,16998,13708,9696,6421,4647,3436,2617,2330,1849,1467,946,695,418,280,147,105,0,0,0
2015-07-29T16:00:00Z,2205.149038,0,3056,12259,19787,24003,29134,35343,38862,39109,36699,33450,26815,24956,18452,14852,10790,7318,5134,3639,2818,2323,1821,1410,945,669,485,267,143,97,1,0,0
2015-07-29T17:00:00Z,2197.062134,0,2261,10350,16620,19684,24577,29978,34445,35509,34931,33074,27716,27134,21093,18652,14887,10769,7791,5066,3629,2601,2067,1464,1013,693,436,275,157,93,1,0,0
2015-07-29T18:00:00Z,2143.114218,0,1878,8618,13766,15938,19835,24662,29374,31022,31486,31258,26920,27847,22607,21311,18272,14330,10971,7718,4974,3304,2233,1592,1088,716,466,269,146,102,2,0,0
2015-07-29T19:00:00Z,2123.204025,0,1729,7853,12591,14277,18068,22352,26620,28083,29168,28802,25582,26761,22724,21597,19332,16117,13275,9595,6314,3889,2388,1570,1042,682,445,268,134,76,0,0,0
2015-07-29T20:00:00Z,721.681466,0,598,2498,4024,4641,5997,7382,8645,9346,9601,9397,8641,9085,7615,7583,6748,5732,5025,3649,2447,1555,927,576,375,238,145,85,43,22,1,0,0
2015-07-29T21:00:00Z,100.639393,0,67,324,421,553,685,782,996,1056,1194,1166,1049,1171,1097,1075,992,882,814,721,613,411,257,133,84,39,29,22,9,4,0,0,0
2015-07-29T22:00:00Z,2141.548066,0,1396,6386,9439,10168,12640,15454,19076,20818,21966,23256,21574,23748,21225,22076,21153,19844,19152,16563,14037,10270,6572,3765,1911,1067,599,312,201,108,1,0,0
2015-07-29T23:00:00Z,2043.518923,0,1220,5855,8311,8606,10603,12785,15917,17576,19158,20110,19154,21559,19482,20682,20090,19463,19441,17889,16010,12864,9009,5443,2739,1460,757,418,231,113,0,0,0
2015-07-30T00:00:00Z,2142.010743,0,1160,5574,8045,8481,10722,13309,16149,18058,19406,20707,19459,22179,19959,21364,20804,19744,20035,19184,17577,13805,10101,5882,3016,1487,771,454,237,128,1,0,0
2015-07-30T01:00:00Z,2056.822588,0,1163,5407,7579,7906,8834,10875,13388,15189,16727,17858,17311,20142,18553,20059,20172,19798,20559,19924,18681,16147,12956,9069,5315,2801,1478,779,399,217,3,0,0
2015-07-30T02:00:00Z,1981.5640680000001,0,1137,5301,6880,6627,7280,8335,10228,11706,12999,14568,14621,17527,16418,18620,19419,20004,21316,21336,21408,19801,17246,13291,9046,5568,3120,1616,875,444,7,0,0
2015-07-30T03:00:00Z,1984.688334,0,1153,5326,7112,6766,7434,8597,10313,11698,13094,14350,14167,17004,16139,18105,19133,19419,21414,21834,21637,20281,17560,13393,8799,5367,3058,1714,864,424,8,0,0
2015-07-30T04:00:00Z,1980.96397,0,1079,5167,7045,6745,7684,9382,11167,12555,13836,15274,15079,17789,16800,18962,19699,20474,22073,21704,21484,18938,15534,10771,6591,3896,2142,1137,603,265,8,0,0
2015-07-30T05:00:00Z,2010.5464240000001,0,1201,5541,7494,7454,8142,9523,11579,13005,14354,15890,15721,18613,17467,19934,20973,21766,23383,23572,22235,19194,15246,10473,6244,3605,2057,1085,621,296,4,0,0
2015-07-30T06:00:00Z,1686.410323,0,1172,5122,6697,6575,6998,7919,9602,10920,12162,13691,13297,15921,15195,17458,18606,19590,20935,21073,19855,16108,12021,8008,4947,2899,1577,920,499,280,2,0,0
2015-07-30T07:00:00Z,2054.745951,0,1234,5745,7594,7596,8864,10779,13486,15971,18370,20548,20767,24979,23684,25881,26667,25263,24482,20766,16896,12192,8223,5037,2969,1860,1058,616,327,166,6,0,0
2015-07-30T08:00:00Z,2153.118387,0,1288,5484,7924,8540,10736,14577,19565,23803,26971,29634,28009,31543,28656,28982,26270,21350,17952,13512,9679,6585,4410,2861,1817,1096,651,346,219,153,4,0,0
2015-07-30T09:00:00Z,2223.239212,0,1287,6043,9063,11072,15345,21366,28329,32140,34232,35422,31855,34504,27981,25519,20191,15311,11551,8239,6023,4299,2908,2003,1311,892,504,329,201,111,3,0,0
2015-07-30T10:00:00Z,2272.1812410000002,0,1547,7083,11388,14372,20294,26985,33861,37234,38147,38214,33605,33724,26393,22415,16930,11944,8821,6304,4597,3285,2420,1643,1121,743,456,277,183,102,3,0,0
2015-07-30T11:00:00Z,2198.73611,0,1865,8275,13711,17426,23582,29915,36147,37707,37541,36967,31391,31275,23665,19705,14437,9971,7247,5019,3753,2810,2139,1569,1087,709,473,277,196,114,0,0,0
2015-07-30T12:00:00Z,2379.391687,0,2696,11445,19340,24098,30665,36670,41586,41574,40336,38084,30962,29197,21057,17061,12066,8133,6011,4240,3178,2455,2002,1576,1014,702,421,290,165,100,0,0,0
