date,lat,lon,PAR,volume,13.9,14.7,15.4,16.2,17,17.9,18.8,19.7,20.7,21.8,22.9,24.1,25.3,26.6,27.9,29.3,30.8,32.4,34.1,35.8,37.6,39.5,41.5,43.6,45.8,48.2,50.6,53.1,55.9,58.7,61.7,64.8,68.1,71.6,75.2,79,83.1,87.2,91.7,96.3,100.9,106.5,111.7,117.5,123.5,129.5,136.2,143.2,150.2
2015-07-25T00:00:00Z,21.37192,-158.22914,1710.587857142857,95.73919927149191,0,0,0,0,0,0.027064953843056794,0.25208655767452237,1.5237184976026144,1.939358959220906,2.530121535731093,2.8388498812491942,3.64719120945308,3.679005245154726,4.396989601806888,4.97172948416744,5.230593280653048,5.799583487708821,5.766119304122653,6.38952535231708,6.260708181540282,6.732910913724585,6.884944610953778,6.868612725790492,7.590622779959238,7.7200942841532045,8.105058940360228,7.899795523935382,8.108905361181368,8.009544960741383,6.8033553953448225,6.064210413736307,4.85290349922936,3.6489365223591874,2.69744095817596,1.7152045571217254,1.3537661791912183,0.9964561883782224,0.7664982015362497,0.6911464811187253,0.5911981323922674,0.5684508542483969,0.4716453107571779,0.4528177400035537,0.23665789206181317,0.13060532372004507,0.005403046518313473,0,0,0
2015-07-25T01:00:00Z,21.50851875,-158.30640625,1710.587857142857,117.73430970030253,0,0,0,0,0,0.024600588389287227,0.2786233256332509,1.6715132427572628,2.2541598218882077,2.8986671146939322,3.222483999966499,3.9347122183151915,3.9540139017709093,4.722281748905134,5.2122814536446045,5.342459113192312,5.6596572467539925,5.818426638259438,6.149992820379189,5.984313016229619,6.386708491978964,6.566362262320962,6.637481156927603,6.912399110919605,6.944329562833364,7.177923711670701,6.54455985443441,6.418629572101669,6.2448074893255825,5.05397166269082,4.221429973463001,3.2574918151003827,2.324350381073746,1.641725781541549,1.074229397766345,0.7973696410608776,0.5612615031741948,0.36288967188738636,0.2878787783331256,0.19766835905036348,0.1630101830184966,0.12022366164429202,0.08874786653431459,0.03559502417831531,0.020758568250469678,5.74929037196904e-4,0,0,0
2015-07-25T03:00:00Z,21.6223,-158.1841,1809.585,70.85378200307544,0,0,0,0,0,0.05532520479753432,0.22130081919013728,1.3416362163402071,1.9640447703124682,2.337489902695825,2.4896342158890445,2.337489902695825,2.7109350350791814,2.876910649471785,2.987561059066853,3.6652948178366485,4.13555905861569,4.1217277574163065,4.923943226980555,5.06225623897439,5.3665448653608285,5.878303009738021,6.279410744520145,6.791168888897338,7.468902647667132,8.340274623228298,8.492418936421517,9.515935225175902,9.19781529759008,8.437093731623984,8.990345779599327,8.5062502376209,6.666687178102886,5.684664792946651,4.080233853818156,3.485487902244662,2.766260239876716,1.5491057343309609,1.479949228334043,0.691565059969179,0.6362398551716446,0.4979268431778089,0.4702642407790417,0.2766260239876716,0.09681910839568506,0.01383130119938358,0,0,0
2015-07-25T04:00:00Z,21.609650000000002,-158.124825,1416.5128571428572,72.2434203217218,0,0,0,0,0,0.0342709789641456,0.3589500083629416,1.6193192753298344,2.083184946945975,2.342881570456014,2.3467184028516836,2.5408473666459725,2.584251231025613,2.7271656747336506,3.0934229261615207,2.9699082499095026,3.4574588283061063,3.907619332904976,4.2601778736522,4.296095408111663,4.833670495850904,5.489716617097387,5.7154392440345,6.391424429847694,7.124273607200938,7.673949762616581,7.716383613547214,8.869899738193652,9.757038485604077,9.209799332430814,8.830762790049613,8.385838138517485,7.519403928296886,6.240011506292246,4.518563838168002,3.9873660702667832,2.687342233891631,2.100060577063702,1.5369875548292808,1.075292156328518,0.8931314562428327,0.6153340873295702,0.5126290939747736,0.22381793956202223,0.09173995671153615,0.006711155854704977,0,0,0
2015-07-25T05:00:00Z,21.68805,-158.0833,864.7044999999999,86.19607252335842,0,0,0,0,0,0.005982627930209473,0.28494225824798014,1.4124390627542698,1.5739700168699255,2.2495785466128693,1.8136284864234409,2.450150068587493,2.459845062325913,2.7271464094084767,2.910383992842896,2.9661909337115677,3.5882164049879144,3.757525443065128,4.330201407493663,4.406272873994887,5.394205946609571,6.136851274085668,5.90714839117586,7.086050751466598,7.485751691729632,8.40822920945715,8.312767755479086,9.346291589413447,10.207714937338022,8.74382393907938,8.78042641135091,7.39981739802455,5.9474632292556,4.384798143275745,2.995108081461389,2.486798920578947,1.7632366079544783,1.0454427100748562,0.8357437598923125,0.5978343666502208,0.4647280687794765,0.35219326916649596,0.2453341248585128,0.12052709675990128,0.010830124799419466,0,0,0,0
2015-07-25T06:00:00Z,21.86641052631579,-157.9929105263158,30.036,112.35760227114609,0,0.028423048172248697,0.18589953968575762,0.6980660247587012,0.771430940659919,0.9145521532413057,0.9900266611348782,1.6240927766925204,1.8062780692421618,2.377788870485948,2.6028978543331642,3.2843832358635363,3.4265360447224635,4.168855505009314,4.578601605864977,4.872853062614999,5.355976580887687,5.5416111883973524,6.114706740762362,6.054155356124257,6.5788739000629,7.070657374793395,7.267952141029218,7.672517859707887,8.19169214432489,8.66956093010476,8.213815937958444,8.49735257832313,8.042614236210106,6.39230531375217,5.138217357257122,3.7671230754074476,2.5355186129252716,1.621609593749091,0.9570587191673952,0.649697411868655,0.41217690814213126,0.2384769415678547,0.16264612147870522,0.09606214777650604,0.05942959801128466,0.03484179463411565,0.028732084901108436,0.015732891789915292,0.005334552275013252,0,0,0,0
2015-07-25T07:00:00Z,22.03812,-157.904875,0,122.99481632278743,0,0.04554373861567145,0.28879403940171516,1.1518278222715816,1.3451253615028351,1.576712390105629,1.6219063763682933,2.0538874848425994,2.275632190276787,3.072423945877677,3.5443206562361222,4.4155473910445595,4.604629692782083,5.4544501810667105,5.983574907488718,6.105359593195595,6.589457534103807,6.7777552905312275,7.037372189681725,6.985359590150807,7.539744050666687,7.794419086034285,7.848186783426721,8.165290420413445,7.798056833561332,7.2624654289166815,5.692547518379406,4.856051950893492,3.5063011602547336,2.2519271429510472,1.5481953656806267,0.956160553048816,0.6140566563768676,0.3858697720609411,0.22693361892407324,0.15505112577010938,0.11452051689269138,0.0543596972887539,0.044440930186781656,0.020024956970704662,0,0,0,0,0,0,0,0,0
2015-07-25T08:00:00Z,22.213355,-157.81714,0,128.35565432186618,0,0.04039083687387209,0.32655800920907574,1.2233015694621738,1.4529264784414166,1.7254336332119287,1.697071251034242,2.1109400690275115,2.3517276412671615,3.1413306555589164,3.6433378072334164,4.774161906835889,5.048665991595719,6.2519292397713935,7.006856842250998,7.271023038762556,7.932704153351059,7.717192485408766,8.233887633004455,7.944413013579472,8.307900375196972,8.491364394870962,8.066855693410545,7.6494255813883765,6.493305274882939,5.432782337509235,3.869196282812795,2.990422578330377,2.1044657652798846,1.3297536298107993,0.9330382616606714,0.6276831546485107,0.3839213470063593,0.2721236121529678,0.15513070014221225,0.12373938925150652,0.08057657813611721,0.04891592692307451,0.03745460096058259,0.017956365170719694,0,0,0,0,0,0,0,0,0
2015-07-25T09:00:00Z,22.385495,-157.72938,0,128.09911539217939,0,0.04647370985408437,0.28619859321935703,1.1282327084863724,1.379330150378085,1.6852359317998002,1.7821167241105513,2.3554692616451454,2.8402091139025147,4.081217033069286,5.001527825614705,6.554981847221117,7.122395890923928,8.495723121187691,9.333612718156395,9.579080304014052,10.115731224874207,9.940356477333363,10.317073442435271,9.48682156138569,9.325204814779756,8.620628568000948,7.412244870998282,6.533729074641221,5.024366778696843,3.8913668041908323,2.6884382980283417,2.033160101729615,1.4876103213247847,0.9628416774021757,0.6920515601767497,0.4783329791615292,0.3145089494053398,0.22311496551424867,0.13297294707182822,0.11610293001405553,0.06851751960127192,0.04222754671985381,0.035289208618868126,0.020960344366514918,0,0,0,0,0,0,0,0,0
